,0
L0,-3019.7157010812825
LL,-1612.8941169888935
Lv,0.0
beta_crosswalk,-0.7905716682725462
beta_greenlen,0.04933690439232164
beta_length,-0.2664761015945095
runtime,1651.102702140808
se_crosswalk,0.422826604470778
se_greenlen,0.22712916124158167
se_length,0.04617888339547871
t_crosswalk,-1.8697301917935096
t_greenlen,0.21721959488876627
t_length,-5.77051851410941
