user_id,trip_id,mode,link_id,dep_time,dur_sec,speed_km_h,link_cost,link_length
6002,71387,100,1276,2019-11-25 12:43:49.0,15.0,15.0,0,62.848
6002,71387,100,1269,2019-11-25 12:44:04.0,15.0,2.3,0,9.63
6002,71387,100,71,2019-11-25 12:44:19.0,382.0,0.3,0,41.436
6002,71281,100,70,2019-11-25 12:03:42.0,0.0,2.147483647E8,0,9.63
6007,72833,100,138,2019-11-25 20:01:07.0,89.0,4.5,0,111.664
6030,71634,100,1085,2019-11-25 13:05:58.0,0.0,2.147483647E8,17,121.276
6039,72603,100,70,2019-11-25 18:40:48.0,98.0,0.3,0,9.63
6043,72910,100,946,2019-11-25 22:58:00.0,44.0,4.6,0,56.584
6043,72910,100,2175,2019-11-25 22:58:44.0,37.0,3.4,0,35.218
6043,72910,100,1363,2019-11-25 22:59:21.0,71.0,3.1,1,62.946
6043,72910,100,163,2019-11-25 23:00:32.0,34.0,4.3,1,41.43
6043,72910,100,2187,2019-11-25 23:01:06.0,3.0,3.6,0,3.074
6043,71330,100,171,2019-11-25 12:17:15.0,221.0,0.5,0,33.441
6043,71330,100,1285,2019-11-25 12:20:56.0,26.0,1.2,0,9.222
6043,71330,100,85,2019-11-25 12:21:22.0,12.0,7.6,0,25.633
6043,71330,100,1283,2019-11-25 12:21:34.0,174.0,1.1,0,54.626
6043,71330,100,83,2019-11-25 12:24:28.0,30.0,6.2,0,51.843
6043,71330,100,933,2019-11-25 12:24:58.0,1.0,27.8,0,7.74
6043,71330,100,2192,2019-11-25 12:24:59.0,26.0,4.5,0,32.643
6043,71330,100,991,2019-11-25 12:25:25.0,13.0,9.7,0,35.137
6045,72442,100,593,2019-11-25 19:29:31.0,31.0,5.3,0,45.843
6045,72442,100,1633,2019-11-25 19:30:02.0,56.0,4.8,3,75.463
6045,72442,100,1385,2019-11-25 19:30:58.0,58.0,3.5,0,57.647
6045,72442,100,1373,2019-11-25 19:31:56.0,52.0,3.4,1,50.021
6045,72442,100,175,2019-11-25 19:32:48.0,118.0,3.2,1,106.899
6045,72442,100,565,2019-11-25 19:34:46.0,48.0,5.6,6,75.594
6045,72442,100,1767,2019-11-25 19:35:34.0,80.0,4.6,8,103.126
6045,72442,100,567,2019-11-25 19:36:54.0,18.0,10.8,4,54.432
6045,72253,100,171,2019-11-25 17:58:41.0,85.0,1.4,0,33.441
6045,72253,100,2185,2019-11-25 18:00:06.0,55.0,2.6,0,41.076
6045,72253,100,2166,2019-11-25 18:01:01.0,0.0,2.147483647E8,1,33.244
6046,72288,100,120,2019-11-25 18:34:52.0,4.0,8.1,0,9.082
6046,72288,100,1421,2019-11-25 18:34:56.0,113.0,3.7,0,117.075
6046,72288,100,1336,2019-11-25 18:36:49.0,0.0,2.147483647E8,0,8.663
6070,71422,100,43,2019-11-25 11:50:31.0,44.0,8.4,0,103.85
6101,71801,100,1776,2019-11-25 14:44:06.0,68.0,2.9,0,54.799
6101,71801,100,1501,2019-11-25 14:45:14.0,60.0,3.4,1,58.261
6101,71801,100,1466,2019-11-25 14:46:14.0,24.0,2.7,0,18.058
6101,71801,100,1463,2019-11-25 14:46:38.0,61.0,3.2,1,55.829
6101,71801,100,1457,2019-11-25 14:47:39.0,0.0,2.147483647E8,0,10.065
6101,71801,100,257,2019-11-25 14:47:39.0,0.0,2.147483647E8,0,15.399
6101,71801,100,1436,2019-11-25 14:47:39.0,184.0,1.7,0,87.934
6101,71801,100,1271,2019-11-25 14:50:43.0,0.0,2.147483647E8,0,7.331
6101,71801,100,71,2019-11-25 14:50:43.0,139.0,1.0,0,41.436
6101,71801,100,236,2019-11-25 14:53:02.0,34.0,3.1,0,29.807
6101,71801,100,1438,2019-11-25 14:53:36.0,65.0,1.6,1,30.636
6101,71801,100,240,2019-11-25 14:54:41.0,149.0,2.7,12,112.627
6101,71801,100,252,2019-11-25 14:57:10.0,16.0,7.4,0,32.897
6101,71801,100,1410,2019-11-25 14:57:26.0,139.0,2.8,0,110.909
6101,71801,100,212,2019-11-25 14:59:45.0,114.0,3.6,4,114.5
6101,71801,100,1216,2019-11-25 15:01:39.0,160.0,2.7,0,120.187
6101,71801,100,1213,2019-11-25 15:04:19.0,0.0,2.147483647E8,0,7.623
6101,71801,100,16,2019-11-25 15:04:19.0,874.0,0.4,19,114.562
6101,71801,100,57,2019-11-25 15:18:53.0,1077.0,0.3,13,115.828
6101,71801,100,58,2019-11-25 15:36:50.0,0.0,2.147483647E8,9,78.194
6101,71801,100,114,2019-11-25 15:36:50.0,546.0,0.5,18,88.488
6101,71801,100,2293,2019-11-25 15:45:56.0,172.0,0.9,11,46.29
6101,71801,100,1670,2019-11-25 15:48:48.0,284.0,0.9,25,76.487
6101,71801,100,1667,2019-11-25 15:53:32.0,27.0,0.9,2,7.453
6101,71801,100,469,2019-11-25 15:53:59.0,267.0,0.9,32,71.816
6101,71801,100,474,2019-11-25 15:58:26.0,301.0,0.9,42,77.947
6101,71801,100,633,2019-11-25 16:03:27.0,35.0,1.9,10,19.075
6101,71801,100,1833,2019-11-25 16:04:02.0,1412.0,0.1,21,41.44
6101,71801,100,1595,2019-11-25 16:27:34.0,0.0,2.147483647E8,28,70.601
6101,71801,100,395,2019-11-25 16:27:34.0,0.0,2.147483647E8,14,54.477
6101,71801,100,400,2019-11-25 16:27:34.0,11.0,29.4,9,89.972
6101,71801,100,1663,2019-11-25 16:27:45.0,79.0,3.2,2,71.159
6101,71801,100,1660,2019-11-25 16:29:04.0,99.0,4.1,0,114.997
6101,71801,100,460,2019-11-25 16:30:43.0,38.0,3.5,0,37.26
6101,71801,100,1131,2019-11-25 16:31:21.0,17.0,3.7,0,17.726
6101,71801,100,2326,2019-11-25 16:31:38.0,53.0,2.9,0,43.251
6101,71801,100,2039,2019-11-25 16:32:31.0,20.0,3.6,0,20.204
6101,71801,100,838,2019-11-25 16:32:51.0,2.0,5.9,0,3.303
6101,71801,100,2290,2019-11-25 16:32:53.0,230.0,2.6,4,170.969
6120,71090,100,137,2019-11-25 09:45:33.0,0.0,2.147483647E8,0,8.663
6142,72199,100,62,2019-11-25 18:40:40.0,0.0,2.147483647E8,0,6.871
6142,72126,100,62,2019-11-25 18:34:32.0,0.0,2.147483647E8,0,6.871
6142,71197,100,61,2019-11-25 10:33:24.0,7.0,43.4,0,84.504
6002,73947,100,70,2019-11-26 12:44:18.0,1.0,34.6,0,9.63
6002,73205,100,236,2019-11-26 07:59:38.0,7.0,15.3,1,29.807
6008,74245,100,640,2019-11-26 12:14:41.0,2002.0,0.0,0,16.343
6008,74245,100,2395,2019-11-26 12:48:03.0,385.0,0.2,0,30.0
6008,74245,100,2394,2019-11-26 12:54:28.0,3720.0,0.0,0,29.646
6008,74245,100,108,2019-11-26 13:56:28.0,3.0,7.7,0,6.44
6008,74245,100,2387,2019-11-26 13:56:31.0,111.0,1.0,0,32.814
6008,74245,100,2386,2019-11-26 13:58:22.0,16.0,6.6,0,29.591
6008,74245,100,283,2019-11-26 13:58:38.0,19.0,5.8,0,30.923
6008,74245,100,1240,2019-11-26 13:58:57.0,23.0,5.5,0,35.649
6008,74245,100,1164,2019-11-26 13:59:20.0,30.0,4.2,0,35.328
6008,74245,100,1165,2019-11-26 13:59:50.0,25.0,5.0,0,35.269
6008,74245,100,34,2019-11-26 14:00:15.0,37.0,4.7,0,49.32
6008,74245,100,1247,2019-11-26 14:00:52.0,31.0,5.8,0,50.65
6008,74245,100,50,2019-11-26 14:01:23.0,39.0,5.3,1,57.653
6008,74245,100,1276,2019-11-26 14:02:02.0,56.0,4.0,0,62.848
6008,74245,100,76,2019-11-26 14:02:58.0,0.0,2.147483647E8,0,7.369
6008,74245,100,1437,2019-11-26 14:02:58.0,8.0,5.0,0,11.183
6042,74310,100,348,2019-11-26 13:33:23.0,18.0,8.6,0,43.474
6043,75542,100,946,2019-11-26 23:06:19.0,34.0,5.9,0,56.584
6043,75542,100,2175,2019-11-26 23:06:53.0,18.0,7.0,0,35.218
6043,75542,100,1363,2019-11-26 23:07:11.0,54.0,4.1,1,62.946
6043,73955,100,89,2019-11-26 12:39:31.0,199.0,0.7,0,39.108
6043,73955,100,1368,2019-11-26 12:42:50.0,7.0,6.4,0,12.449
6043,73955,100,171,2019-11-26 12:42:57.0,62.0,1.9,1,33.441
6043,73955,100,1285,2019-11-26 12:43:59.0,7.0,4.7,0,9.222
6043,73955,100,85,2019-11-26 12:44:06.0,22.0,4.1,1,25.633
6043,73955,100,956,2019-11-26 12:44:28.0,7.0,11.3,0,22.152
6043,73955,100,2198,2019-11-26 12:44:35.0,5.0,16.8,0,23.431
6043,73955,100,998,2019-11-26 12:44:40.0,20.0,5.9,0,33.106
6043,73955,100,2191,2019-11-26 12:45:00.0,21.0,5.2,0,30.614
6043,73955,100,991,2019-11-26 12:45:21.0,20.0,6.3,0,35.137
6045,74825,100,171,2019-11-26 18:27:05.0,12.0,10.0,0,33.441
6045,74825,100,1285,2019-11-26 18:27:17.0,8.0,4.1,0,9.222
6045,74825,100,85,2019-11-26 18:27:25.0,15.0,6.1,0,25.633
6045,74825,100,1283,2019-11-26 18:27:40.0,47.0,4.1,0,54.626
6045,74825,100,82,2019-11-26 18:28:27.0,17.0,2.9,0,13.901
6045,74825,100,2178,2019-11-26 18:28:44.0,18.0,8.3,0,41.674
6045,74825,100,978,2019-11-26 18:29:02.0,7.0,3.7,0,7.322
6045,74825,100,2175,2019-11-26 18:29:09.0,241.0,0.5,0,35.218
6056,74225,100,204,2019-11-26 14:44:13.0,0.0,2.147483647E8,2,30.556
6056,74225,100,1245,2019-11-26 14:44:13.0,1.0,117.4,3,32.619
6056,74225,100,1244,2019-11-26 14:44:14.0,0.0,2.147483647E8,0,109.149
6056,74225,100,1166,2019-11-26 14:44:14.0,10.0,12.6,4,35.14
6056,74225,100,1167,2019-11-26 14:44:24.0,9.0,14.1,1,35.47
6056,74225,100,5,2019-11-26 14:44:33.0,48.0,3.9,0,52.964
6056,74225,100,8,2019-11-26 14:45:21.0,57.0,3.3,1,52.266
6056,74225,100,1506,2019-11-26 14:46:18.0,46.0,4.5,0,58.094
6056,74225,100,1272,2019-11-26 14:47:04.0,41.0,5.5,0,62.92
6056,74225,100,74,2019-11-26 14:47:45.0,34.0,6.2,0,58.594
6056,74225,100,1277,2019-11-26 14:48:19.0,35.0,6.2,0,60.319
6056,74225,100,77,2019-11-26 14:48:54.0,30.0,7.5,3,62.848
6056,74225,100,1249,2019-11-26 14:49:24.0,23.0,9.0,1,57.653
6056,74225,100,48,2019-11-26 14:49:47.0,21.0,8.6,0,50.65
6056,74225,100,1233,2019-11-26 14:50:08.0,19.0,9.3,1,49.32
6056,74225,100,35,2019-11-26 14:50:27.0,3.0,58.5,0,48.795
6056,74225,100,2362,2019-11-26 14:50:30.0,12.0,9.8,1,32.893
6056,74225,100,2361,2019-11-26 14:50:42.0,13.0,8.8,0,31.951
6056,74225,100,647,2019-11-26 14:50:55.0,14.0,8.7,0,34.181
6056,74225,100,1843,2019-11-26 14:51:09.0,35.0,3.7,0,36.643
6056,74225,100,646,2019-11-26 14:51:44.0,74.0,2.6,0,55.258
6056,74225,100,1841,2019-11-26 14:52:58.0,7.0,2.9,0,5.761
6056,74167,100,241,2019-11-26 14:24:01.0,1.0,105.6,0,29.34
6056,74167,100,640,2019-11-26 14:24:02.0,0.0,2.147483647E8,0,16.343
6056,74167,100,1868,2019-11-26 14:24:02.0,6.0,47.9,2,79.99
6056,74167,100,2397,2019-11-26 14:24:08.0,40.0,2.5,0,28.39
6056,74167,100,2396,2019-11-26 14:24:48.0,25.0,4.3,0,30.0
6056,74167,100,1261,2019-11-26 14:25:13.0,11.0,2.2,0,6.871
6056,74167,100,59,2019-11-26 14:25:24.0,15.0,3.3,0,14.103
6056,74167,100,2389,2019-11-26 14:25:39.0,25.0,2.8,0,20.069
6056,74167,100,2388,2019-11-26 14:26:04.0,11.0,9.4,0,28.826
6056,74167,100,285,2019-11-26 14:26:15.0,32.0,3.4,0,30.532
6056,74167,100,1243,2019-11-26 14:26:47.0,49.0,2.5,0,34.387
6056,74167,100,1166,2019-11-26 14:27:36.0,44.0,2.8,1,35.14
6056,74167,100,1167,2019-11-26 14:28:20.0,15.0,8.5,0,35.47
6056,74106,100,2296,2019-11-26 13:54:17.0,50.0,2.6,0,37.239
6093,74392,100,580,2019-11-26 16:26:19.0,106.0,4.2,0,123.772
6093,74392,100,1875,2019-11-26 16:28:05.0,3.0,3.6,0,3.078
6093,74392,100,1640,2019-11-26 16:28:08.0,44.0,3.5,0,43.416
6093,74392,100,1597,2019-11-26 16:28:52.0,71.0,5.0,0,99.413
6093,74392,100,400,2019-11-26 16:30:03.0,60.0,5.3,2,89.972
6093,74392,100,1663,2019-11-26 16:31:03.0,46.0,5.5,0,71.159
6093,74392,100,1660,2019-11-26 16:31:49.0,72.0,5.7,2,114.997
6093,74392,100,1653,2019-11-26 16:33:01.0,57.0,5.6,2,89.121
6093,74392,100,453,2019-11-26 16:33:58.0,71.0,4.9,4,97.91
6093,74392,100,1146,2019-11-26 16:35:09.0,0.0,2.147483647E8,0,10.456
6093,74392,100,2350,2019-11-26 16:35:09.0,0.0,2.147483647E8,0,7.73
6093,74392,100,2340,2019-11-26 16:35:09.0,77.0,10.9,10,234.625
6093,74392,100,1140,2019-11-26 16:36:26.0,0.0,2.147483647E8,0,8.901
6093,74392,100,2342,2019-11-26 16:36:26.0,0.0,2.147483647E8,0,9.667
6102,73167,100,88,2019-11-26 07:30:52.0,0.0,2.147483647E8,0,11.349
6105,75222,100,257,2019-11-26 16:54:29.0,85.0,0.6,0,15.399
6118,75500,100,1187,2019-11-26 22:15:33.0,0.0,2.147483647E8,0,29.591
6118,75500,100,1188,2019-11-26 22:15:33.0,26.0,4.5,0,32.814
6118,75500,100,1260,2019-11-26 22:15:59.0,82.0,3.7,0,84.504
6118,75500,100,60,2019-11-26 22:17:21.0,5.0,7.0,0,9.782
6118,75500,100,2309,2019-11-26 22:17:26.0,3.0,8.9,0,7.484
6118,75500,100,2304,2019-11-26 22:17:29.0,16.0,6.7,0,29.959
6118,75500,100,2297,2019-11-26 22:17:45.0,20.0,5.2,1,29.296
6118,75500,100,1097,2019-11-26 22:18:05.0,10.0,13.4,0,37.239
6118,75500,100,1396,2019-11-26 22:18:15.0,372.0,0.9,1,97.336
6118,75500,100,195,2019-11-26 22:24:27.0,53.0,1.9,0,29.265
6118,75500,100,2357,2019-11-26 22:25:20.0,6.0,56.9,2,94.88
6118,75433,100,2296,2019-11-26 09:06:41.0,17.0,7.8,0,37.239
6118,75433,100,1098,2019-11-26 09:06:58.0,23.0,4.5,0,29.296
6118,75433,100,1105,2019-11-26 09:07:21.0,25.0,4.3,0,29.959
6118,75433,100,1110,2019-11-26 09:07:46.0,243.0,0.1,0,7.484
6118,75433,100,1112,2019-11-26 09:11:49.0,3873.0,0.0,0,14.71
6118,75433,100,2389,2019-11-26 10:16:22.0,4786.0,0.0,1,20.069
6141,73409,100,1459,2019-11-26 08:31:00.0,8.0,6.1,0,13.613
6141,73409,100,261,2019-11-26 08:31:08.0,48.0,6.1,2,82.347
6002,76385,100,70,2019-11-27 10:48:16.0,37.0,0.9,0,9.63
6002,75761,100,236,2019-11-27 08:00:10.0,13.0,8.2,0,29.807
6011,77870,100,442,2019-11-27 18:49:25.0,120.0,1.6,7,53.678
6011,77870,100,1642,2019-11-27 18:51:25.0,19.0,10.8,5,57.37
6011,77870,100,444,2019-11-27 18:51:44.0,79.0,3.9,1,85.598
6011,77870,100,1832,2019-11-27 18:53:03.0,9.0,7.6,0,19.075
6011,77870,100,1310,2019-11-27 18:53:12.0,74.0,4.4,2,90.71
6011,77870,100,110,2019-11-27 18:54:26.0,15.0,1.8,0,7.868
6011,77870,100,1155,2019-11-27 18:54:41.0,72.0,4.1,3,83.366
6011,77870,100,1324,2019-11-27 18:55:53.0,62.0,6.6,1,114.579
6011,77870,100,126,2019-11-27 18:56:55.0,30.0,5.0,0,42.016
6011,77870,100,130,2019-11-27 18:57:25.0,32.0,4.7,1,42.637
6011,77870,100,132,2019-11-27 18:57:57.0,29.0,5.2,0,42.281
6011,77870,100,134,2019-11-27 18:58:26.0,21.0,5.7,0,33.746
6011,77870,100,136,2019-11-27 18:58:47.0,78.0,3.7,1,81.713
6011,77870,100,1336,2019-11-27 19:00:05.0,20.0,1.5,0,8.663
6011,77870,100,1255,2019-11-27 19:00:25.0,122.0,4.5,3,155.606
6011,77315,100,676,2019-11-27 18:24:51.0,0.0,2.147483647E8,0,3.078
6030,77074,100,88,2019-11-27 13:25:10.0,0.0,2.147483647E8,0,11.349
6065,76916,100,134,2019-11-27 13:15:44.0,0.0,2.147483647E8,3,33.746
6065,76916,100,136,2019-11-27 13:15:44.0,10.0,29.4,0,81.713
6065,76916,100,1419,2019-11-27 13:15:54.0,63.0,6.4,0,112.421
6065,76916,100,221,2019-11-27 13:16:57.0,0.0,2.147483647E8,0,8.374
6065,76916,100,1218,2019-11-27 13:16:57.0,5.0,6.1,0,8.499
6065,76916,100,22,2019-11-27 13:17:02.0,99.0,4.3,0,118.446
6065,76916,100,1408,2019-11-27 13:18:41.0,76.0,5.4,0,115.596
6065,76916,100,1211,2019-11-27 13:19:57.0,178.0,2.2,1,112.595
6065,76916,100,10,2019-11-27 13:22:55.0,0.0,2.147483647E8,0,10.072
6065,76916,100,74,2019-11-27 13:22:55.0,42.0,5.0,0,58.594
6065,76916,100,1277,2019-11-27 13:23:37.0,101.0,2.1,2,60.319
6065,76916,100,76,2019-11-27 13:25:18.0,2.0,13.2,0,7.369
6065,76916,100,1132,2019-11-27 13:25:20.0,33.0,4.7,0,43.142
6065,76916,100,1464,2019-11-27 13:25:53.0,27.0,4.8,0,36.161
6065,76916,100,1457,2019-11-27 13:26:20.0,3.0,12.0,0,10.065
6065,76441,100,140,2019-11-27 12:03:36.0,28.0,7.2,0,56.119
6065,76441,100,1418,2019-11-27 12:04:04.0,56.0,4.0,0,63.43
6065,76441,100,220,2019-11-27 12:05:00.0,72.0,5.6,1,112.421
6065,76381,100,1336,2019-11-27 11:35:26.0,0.0,2.147483647E8,0,8.663
6065,76381,100,138,2019-11-27 11:35:26.0,77.0,5.2,0,111.664
6065,76381,100,1420,2019-11-27 11:36:43.0,3.0,10.0,0,8.374
6065,76381,100,219,2019-11-27 11:36:46.0,35.0,6.5,0,63.43
6076,76712,100,116,2019-11-27 13:47:03.0,6.0,5.3,0,8.955
6076,76712,100,1344,2019-11-27 13:47:09.0,56.0,4.5,0,71.275
6086,76661,100,103,2019-11-27 13:32:52.0,14.0,7.4,0,28.897
6086,76661,100,1202,2019-11-27 13:33:06.0,43.0,3.1,0,37.635
6086,76661,100,1,2019-11-27 13:33:49.0,24.0,5.5,0,36.841
6086,76661,100,2397,2019-11-27 13:34:13.0,25.0,4.0,0,28.39
6086,76661,100,2396,2019-11-27 13:34:38.0,45.0,2.4,0,30.0
6086,76661,100,1261,2019-11-27 13:35:23.0,1.0,24.7,0,6.871
6086,76661,100,59,2019-11-27 13:35:24.0,4.0,12.6,0,14.103
6086,76661,100,2389,2019-11-27 13:35:28.0,8.0,9.0,0,20.069
6086,76628,100,2295,2019-11-27 13:20:05.0,25.0,4.1,0,28.837
6086,76628,100,1095,2019-11-27 13:20:30.0,146.0,1.9,0,77.645
6086,76628,100,1884,2019-11-27 13:22:56.0,18.0,1.6,0,8.493
6098,77958,100,89,2019-11-27 18:28:43.0,22.0,6.3,0,39.108
6098,77958,100,1368,2019-11-27 18:29:05.0,8.0,5.6,0,12.449
6098,77958,100,171,2019-11-27 18:29:13.0,48.0,2.5,0,33.441
6098,77958,100,1285,2019-11-27 18:30:01.0,5.0,6.6,0,9.222
6098,77958,100,85,2019-11-27 18:30:06.0,13.0,7.0,0,25.633
6098,77958,100,1283,2019-11-27 18:30:19.0,308.0,0.6,1,54.626
6098,77958,100,82,2019-11-27 18:35:27.0,5.0,10.0,0,13.901
6098,77958,100,2178,2019-11-27 18:35:32.0,27.0,5.5,0,41.674
6098,77958,100,978,2019-11-27 18:35:59.0,3.0,8.7,0,7.322
6098,77958,100,2175,2019-11-27 18:36:02.0,17.0,7.4,0,35.218
6098,77958,100,1363,2019-11-27 18:36:19.0,37.0,6.1,0,62.946
6098,77958,100,162,2019-11-27 18:36:56.0,0.0,2.147483647E8,3,47.866
6098,77958,100,1802,2019-11-27 18:36:56.0,0.0,2.147483647E8,12,62.087
6098,77958,100,604,2019-11-27 18:36:56.0,0.0,2.147483647E8,12,40.13
6098,77958,100,2156,2019-11-27 18:36:56.0,0.0,2.147483647E8,6,17.608
6098,77958,100,1794,2019-11-27 18:36:56.0,0.0,2.147483647E8,4,11.193
6098,77958,100,1758,2019-11-27 18:36:56.0,0.0,2.147483647E8,16,34.532
6098,77958,100,1357,2019-11-27 18:36:56.0,8500.0,0.0,27,46.893
6098,77958,100,159,2019-11-27 20:58:36.0,0.0,2.147483647E8,7,12.129
6098,77958,100,1907,2019-11-27 20:58:36.0,0.0,2.147483647E8,31,58.8
6098,77958,100,1550,2019-11-27 20:58:36.0,0.0,2.147483647E8,24,61.543
6098,77958,100,350,2019-11-27 20:58:36.0,0.0,2.147483647E8,20,100.849
6098,77958,100,706,2019-11-27 20:58:36.0,13.0,8.8,2,32.05
6098,77958,100,1553,2019-11-27 20:58:49.0,6.0,13.6,0,22.688
6098,77958,100,355,2019-11-27 20:58:55.0,7.0,6.2,0,12.152
6098,77958,100,569,2019-11-27 20:59:02.0,22.0,6.3,1,39.024
6098,77958,100,1303,2019-11-27 20:59:24.0,23.0,7.3,0,47.263
6098,77958,100,103,2019-11-27 20:59:47.0,46.0,2.2,0,28.897
6098,77958,100,245,2019-11-27 21:00:33.0,1.0,31.5,0,8.761
6098,77958,100,1106,2019-11-27 21:00:34.0,8.0,17.8,0,39.714
6099,77866,100,2331,2019-11-27 20:54:53.0,0.0,2.147483647E8,0,43.142
6099,77866,100,1275,2019-11-27 20:54:53.0,0.0,2.147483647E8,0,7.369
6099,77866,100,1269,2019-11-27 20:54:53.0,1.0,34.6,0,9.63
6099,77866,100,71,2019-11-27 20:54:54.0,41.0,3.6,2,41.436
6099,77866,100,236,2019-11-27 20:55:35.0,20.0,5.3,1,29.807
6099,77397,100,237,2019-11-27 18:15:01.0,637.0,0.4,0,87.934
6117,75788,100,257,2019-11-27 07:59:11.0,118.0,0.4,0,15.399
6118,78058,100,1187,2019-11-27 20:45:48.0,36.0,2.9,0,29.591
6118,78058,100,1188,2019-11-27 20:46:24.0,30.0,3.9,0,32.814
6118,78058,100,1307,2019-11-27 20:46:54.0,4.0,5.7,0,6.44
6118,78058,100,109,2019-11-27 20:46:58.0,97.0,3.0,0,83.11
6118,78058,100,2308,2019-11-27 20:48:35.0,9.0,4.1,0,10.276
6118,78058,100,2304,2019-11-27 20:48:44.0,24.0,4.4,0,29.959
6118,78058,100,2297,2019-11-27 20:49:08.0,34.0,3.1,0,29.296
6118,78058,100,1097,2019-11-27 20:49:42.0,26.0,5.1,0,37.239
6118,76135,100,2296,2019-11-27 09:08:35.0,18.0,7.4,0,37.239
6118,76135,100,1098,2019-11-27 09:08:53.0,20.0,5.2,0,29.296
6118,76135,100,1105,2019-11-27 09:09:13.0,100.0,1.0,0,29.959
6118,76135,100,1109,2019-11-27 09:10:53.0,66.0,0.5,0,10.276
6118,76135,100,1308,2019-11-27 09:11:59.0,63.0,4.7,0,83.11
6118,76135,100,108,2019-11-27 09:13:02.0,1.0,23.1,0,6.44
6118,76135,100,1090,2019-11-27 09:13:03.0,55.0,2.2,0,33.68
6118,76135,100,2281,2019-11-27 09:13:58.0,39.0,4.8,0,52.855
6118,76135,100,1845,2019-11-27 09:14:37.0,34.0,5.8,1,55.258
6118,76135,100,644,2019-11-27 09:15:11.0,169.0,0.7,0,36.643
6126,76856,100,1445,2019-11-27 11:17:07.0,4.0,10.3,0,11.504
6134,77511,100,1193,2019-11-27 12:46:20.0,10.0,10.0,0,27.995
6134,77511,100,1194,2019-11-27 12:46:30.0,59.0,2.0,0,33.769
6134,77511,100,1489,2019-11-27 12:47:29.0,5.0,5.0,0,6.986
6134,77511,100,291,2019-11-27 12:47:34.0,6.0,16.4,1,27.337
6134,77511,100,1873,2019-11-27 12:47:40.0,100.0,1.1,2,31.785
6134,77511,100,673,2019-11-27 12:49:20.0,12.0,8.7,1,29.156
6134,77511,100,1149,2019-11-27 12:49:32.0,54.0,2.0,1,31.318
6134,77511,100,1547,2019-11-27 12:50:26.0,530.0,0.2,2,43.474
6134,77511,100,347,2019-11-27 12:59:16.0,179.0,0.9,0,44.957
6134,77511,100,349,2019-11-27 13:02:15.0,24.0,27.3,2,182.142
6134,77511,100,1444,2019-11-27 13:02:39.0,0.0,2.147483647E8,0,8.761
6134,77511,100,1442,2019-11-27 13:02:39.0,5.0,60.5,0,84.094
6134,77511,100,244,2019-11-27 13:02:44.0,17.0,62.9,0,297.44
6134,77511,100,592,2019-11-27 13:03:01.0,1.0,81.6,0,22.677
6134,77511,100,1478,2019-11-27 13:03:02.0,1.0,184.5,3,51.259
6134,77511,100,280,2019-11-27 13:03:03.0,6.0,57.2,5,95.41
6134,77511,100,554,2019-11-27 13:03:09.0,0.0,2.147483647E8,0,10.279
6134,77511,100,2287,2019-11-27 13:03:09.0,6.0,39.5,2,65.898
6134,77511,100,2283,2019-11-27 13:03:15.0,2.0,26.7,0,14.839
6134,76452,100,195,2019-11-27 12:02:53.0,9.0,11.7,0,29.265
6134,76452,100,1865,2019-11-27 12:03:02.0,30.0,3.6,0,30.351
6134,76452,100,667,2019-11-27 12:03:32.0,61.0,5.5,1,94.018
6134,76452,100,1872,2019-11-27 12:04:33.0,62.0,1.6,0,29.156
6134,76452,100,674,2019-11-27 12:05:35.0,11.0,10.4,0,31.785
6134,76452,100,1490,2019-11-27 12:05:46.0,6.0,16.4,0,27.337
6134,76452,100,290,2019-11-27 12:05:52.0,35.0,0.7,0,6.986
6134,76452,100,2393,2019-11-27 12:06:27.0,42.0,2.8,0,33.769
6134,76452,100,2392,2019-11-27 12:07:09.0,11.0,9.1,0,27.995
6044,79261,100,11,2019-11-28 13:43:51.0,36.0,4.1,0,41.402
6044,79224,100,253,2019-11-28 13:19:16.0,40.0,3.0,4,34.228
6044,79224,100,1450,2019-11-28 13:19:56.0,6.0,17.3,1,28.873
6044,79224,100,1210,2019-11-28 13:20:02.0,30.0,4.9,0,41.402
6044,79224,100,10,2019-11-28 13:20:32.0,16.0,2.2,0,10.072
6044,78466,100,11,2019-11-28 08:23:32.0,6.0,24.8,1,41.402
6077,79496,100,592,2019-11-28 15:35:12.0,2.0,40.8,0,22.677
6077,79496,100,1478,2019-11-28 15:35:14.0,5.0,36.9,2,51.259
6077,79496,100,280,2019-11-28 15:35:19.0,18.0,19.0,5,95.41
6077,79496,100,554,2019-11-28 15:35:37.0,1.0,37.0,0,10.279
6077,79496,100,2287,2019-11-28 15:35:38.0,13.0,18.2,0,65.898
6077,79496,100,2283,2019-11-28 15:35:51.0,3.0,17.8,0,14.839
6077,79378,100,88,2019-11-28 13:31:06.0,5.0,8.1,0,11.349
6077,78996,100,69,2019-11-28 11:25:02.0,11.0,15.9,0,48.85
6077,78996,100,1555,2019-11-28 11:25:13.0,202.0,1.4,0,83.79
6077,78996,100,1288,2019-11-28 11:28:35.0,19.0,7.4,0,39.108
6077,78996,100,88,2019-11-28 11:28:54.0,33.0,1.2,0,11.349
6083,79191,100,3,2019-11-28 11:33:16.0,2212.0,0.0,1,37.635
6083,79191,100,245,2019-11-28 12:10:08.0,5.0,6.3,0,8.761
6083,79191,100,1106,2019-11-28 12:10:13.0,0.0,2.147483647E8,1,39.714
6083,78895,100,1444,2019-11-28 10:55:25.0,1.0,31.5,0,8.761
